(0.7884387, 0.875)
(1.2057757, 0.6923076923076923)
(0.7633676, 0.75)
(0.5348989, 0.9375)
(0.6908718, 0.7692307692307693)
(0.80779624, 0.8125)
(0.9195822, 0.8125)
(0.83458877, 0.7692307692307693)
(0.60093665, 0.875)
(0.69647354, 0.8125)
(1.5540992, 0.5384615384615384)
(1.1036344, 0.8125)
(0.76548475, 0.8125)
(0.5780654, 0.9230769230769231)
(0.6529002, 0.875)
(1.2114328, 0.6875)
(0.67916787, 0.7692307692307693)
(0.75412387, 0.8125)
(0.9952159, 0.6875)
(1.1893668, 0.7692307692307693)
(1.090073, 0.75)
(1.0052763, 0.6875)
(0.7004723, 0.8461538461538461)
(0.60803264, 0.8125)
(0.6567882, 0.8125)
(0.95294595, 0.7692307692307693)
(0.70532197, 0.875)
(0.7677114, 0.8125)
(0.5324479, 0.8461538461538461)
(0.79451954, 0.8125)
(1.306541, 0.625)
(0.6080761, 0.9230769230769231)
(0.61402094, 0.875)
(0.8937633, 0.8125)
(0.81792736, 0.8461538461538461)
(1.037317, 0.75)
(0.77364963, 0.875)
(0.8443957, 0.8461538461538461)
(1.2401391, 0.625)
(0.7327275, 0.8125)
(0.73343587, 0.8461538461538461)
(0.73523086, 0.875)
(1.1215441, 0.6875)
(1.2651774, 0.5384615384615384)
(0.7759719, 0.8125)
(1.3748354, 0.625)
(0.75396764, 0.7692307692307693)
(0.94931054, 0.75)
(0.98400056, 0.75)
(0.73622775, 0.8461538461538461)
(0.9382342, 0.6875)
(0.81094307, 0.875)
(1.3282418, 0.6923076923076923)
(0.7622123, 0.875)
(0.71222097, 0.75)
(0.7400291, 0.8461538461538461)
(1.4420071, 0.625)
(0.45411032, 0.9375)
(0.7222724, 0.8461538461538461)
(1.2862377, 0.625)
(0.7269221, 0.75)
(0.6642578, 0.8461538461538461)
(1.0202395, 0.75)
(0.74139804, 0.8125)
(0.70973074, 0.8461538461538461)
(0.97677004, 0.75)
(0.6443419, 0.875)
(1.2168206, 0.5384615384615384)
(1.1341166, 0.75)
(1.4011587, 0.625)
(0.7961584, 0.7692307692307693)
(0.83958924, 0.8125)
(0.8322098, 0.8125)
(1.019643, 0.6923076923076923)
(0.7569815, 0.8125)
(0.90461445, 0.75)
(0.9936193, 0.7692307692307693)
(0.6493683, 0.875)
(0.73102653, 0.8125)
(1.2104137, 0.6923076923076923)
(0.63600606, 0.8125)
(0.79354954, 0.875)
(0.68104005, 0.7692307692307693)
(0.56433827, 0.9375)
(0.92475724, 0.6875)
(1.2540499, 0.7692307692307693)
(0.6692785, 0.8125)
(0.48325688, 1.0)
(1.5744197, 0.6153846153846154)
(0.74974746, 0.875)
(0.6991496, 0.875)
(0.78125954, 0.6923076923076923)
(1.3266264, 0.6875)
(0.98134387, 0.625)
(0.7629616, 0.8461538461538461)
(0.9285295, 0.75)
(1.1633806, 0.75)
(0.65917945, 0.9230769230769231)
(0.8027524, 0.875)
(0.8571452, 0.6875)
(0.51813984, 0.9230769230769231)
(1.1175704, 0.6875)
(0.70517135, 0.9375)
(0.64517516, 0.8461538461538461)
(0.86042446, 0.9375)
(0.77875084, 0.8125)
(0.96792233, 0.6923076923076923)
(0.84583586, 0.75)
(0.82789403, 0.75)
(0.9630877, 0.6923076923076923)
(1.0782344, 0.6875)
(0.5081607, 0.9375)
(0.42703655, 0.9230769230769231)
(1.3774896, 0.75)
(0.9009042, 0.8125)
(0.5639003, 0.8461538461538461)
(1.3743777, 0.625)
(1.4175353, 0.6875)
(1.1560463, 0.6923076923076923)
(1.0242974, 0.75)
(0.59574646, 0.9375)
(1.2492119, 0.6153846153846154)
(0.81920373, 0.75)
(1.5420536, 0.5625)
(0.7969174, 0.8461538461538461)
(0.7879347, 0.875)
(0.5103294, 0.9375)
(1.049794, 0.6923076923076923)
(0.8910595, 0.8125)
(0.7396724, 0.875)
(0.9463945, 0.7692307692307693)
(0.7879159, 0.8125)
(0.59384185, 0.875)
(0.93380165, 0.8461538461538461)
(0.88339055, 0.75)
(0.8517399, 0.75)
(0.6896319, 0.8461538461538461)
(1.1936445, 0.8125)
(0.76246107, 0.8125)
(1.0807905, 0.6923076923076923)
(1.491697, 0.625)
(1.1418755, 0.6875)
(0.5832626, 0.8461538461538461)
(1.2158339, 0.8125)
(0.9297178, 0.8125)
(0.5400207, 0.9230769230769231)
(0.7609231, 0.6875)
(1.1331121, 0.625)
(0.6318037, 0.9230769230769231)
(0.9146825, 0.875)
(0.77397084, 0.8125)
(0.736827, 0.9230769230769231)
(0.80128497, 0.875)
(1.3837785, 0.6875)
(1.0276672, 0.7692307692307693)
(0.56790745, 0.8125)
(0.703517, 0.875)
(0.68538547, 0.6923076923076923)
(0.86626935, 0.8125)
(0.77973783, 0.8125)
(1.0023854, 0.7692307692307693)
(1.4305203, 0.625)
(0.86087465, 0.8125)
(0.8187919, 0.7692307692307693)
(0.9669262, 0.75)
(1.3021412, 0.5625)
(0.6177148, 0.8461538461538461)
(0.49958143, 0.9375)
(0.9486744, 0.6875)
(1.0223626, 0.8461538461538461)
(1.08205, 0.75)
(1.1096836, 0.75)
(0.97557306, 0.7692307692307693)
(1.0078003, 0.6875)
(1.0463451, 0.75)
(1.0145013, 0.7692307692307693)
(0.86337715, 0.75)
(0.8055997, 0.875)
(1.268255, 0.6153846153846154)
(0.82582283, 0.8125)
(1.3745918, 0.5625)
(0.87241375, 0.8461538461538461)
(0.6914895, 0.75)
(1.1509224, 0.6875)
(0.58348006, 0.8461538461538461)
(1.045164, 0.625)
(0.84078735, 0.8125)
(1.0958463, 0.6923076923076923)
(0.7041408, 0.8125)
(0.8267084, 0.8125)
(0.8607826, 0.6923076923076923)
(1.076727, 0.625)
(0.8295099, 0.75)
(1.6902255, 0.5384615384615384)
(1.0260429, 0.5625)
(0.62394583, 0.875)
(0.85412884, 0.8461538461538461)
(0.59493315, 0.8125)
(0.9096793, 0.875)
(0.86574364, 0.8461538461538461)
(0.7398958, 0.8125)
(0.8076354, 0.75)
(1.1024612, 0.7692307692307693)
(0.7911937, 0.75)
(0.9438289, 0.8125)
(1.4190794, 0.6923076923076923)
(0.95782524, 0.875)
(0.67606413, 0.8125)
(0.46967313, 0.8461538461538461)
(0.5819925, 0.9375)
(1.3697324, 0.4375)
(1.4074247, 0.7692307692307693)
(1.4431714, 0.6875)
(0.9364875, 0.875)
(1.3252102, 0.5384615384615384)
(1.368967, 0.5625)
(1.0232483, 0.6875)
(1.5044158, 0.7692307692307693)
(0.95770717, 0.6875)
(0.71669877, 0.8125)
(0.7639829, 0.8461538461538461)
(0.9341941, 0.6875)
(0.3969217, 1.0)
(0.61796075, 0.8461538461538461)
(0.74328226, 0.8125)
(0.66848177, 0.8125)
(1.2079383, 0.6923076923076923)
(0.9190153, 0.6875)
(0.81202316, 0.8125)
(0.61275846, 0.8461538461538461)
(0.8810249, 0.75)
(0.49175227, 0.9375)
(0.8405837, 0.7692307692307693)
(1.1252283, 0.625)
(0.81466055, 0.8125)
(0.633189, 0.9230769230769231)
(0.9731902, 0.6875)
(0.9774936, 0.8125)
(0.81925774, 0.8461538461538461)
(0.5012339, 0.9375)
(1.28261, 0.6875)
(0.46970463, 0.9230769230769231)
(0.53436875, 0.9375)
(0.6835871, 0.8125)
(1.3567569, 0.6923076923076923)
(0.6168691, 0.875)
(0.63255835, 0.875)
(1.0911448, 0.6153846153846154)
(1.0892115, 0.75)
(0.96984184, 0.6875)
(1.2118117, 0.6153846153846154)
(0.87344617, 0.8125)
(0.8359825, 0.8125)
(1.4297745, 0.8461538461538461)
(0.8501968, 0.875)
(0.8553202, 0.8125)
(0.5896633, 0.8461538461538461)
(0.63543105, 0.875)
(0.91750443, 0.8125)
(0.7263408, 0.7692307692307693)
(0.81855917, 0.75)
(0.9777666, 0.6875)
(0.8818285, 0.8461538461538461)
(0.92262465, 0.75)
(0.69403636, 0.8125)
(1.0788107, 0.7692307692307693)
(1.1039155, 0.75)
(0.55908334, 0.875)
(0.55660814, 0.9230769230769231)
(0.6030372, 0.9375)
(1.0517255, 0.625)
(1.078968, 0.7692307692307693)
(0.7258436, 0.875)
(0.9113024, 0.6875)
(1.560713, 0.6923076923076923)
(0.64312476, 0.875)
(1.1268932, 0.6875)
(1.5828041, 0.6923076923076923)
(1.1605457, 0.6875)
(0.73900765, 0.75)
(0.6384573, 0.8461538461538461)
(0.55442923, 0.9375)
(1.0409149, 0.5625)
(1.0169612, 0.6923076923076923)
(1.4755582, 0.5)
(0.9126953, 0.75)
(1.3739295, 0.7692307692307693)
(0.5734407, 0.875)
(1.2713242, 0.625)
(0.8035251, 0.6923076923076923)
(1.162189, 0.8125)
(0.95124036, 0.6875)
(1.5341717, 0.6923076923076923)
(0.7004191, 0.8125)
(0.90487, 0.875)
(1.393245, 0.6923076923076923)
(0.6721431, 0.875)
(0.9108519, 0.8125)
(0.50402164, 0.9230769230769231)
(0.6636164, 0.8125)
(1.3465309, 0.75)
(0.8601389, 0.6923076923076923)
(0.74351496, 0.8125)
(1.6424131, 0.6875)
(0.64403975, 0.7692307692307693)
(0.603563, 0.8125)
(0.73654467, 0.8125)
(0.8229903, 0.8461538461538461)
(0.70773864, 0.75)
(1.0553367, 0.8125)
(0.86719203, 0.7692307692307693)
(0.9219886, 0.75)
(1.3247341, 0.5625)
(0.5971448, 0.8461538461538461)
(0.4694876, 0.9375)
(0.90259033, 0.8125)
(1.4876559, 0.46153846153846156)
(0.83609635, 0.75)
(0.48773298, 0.9375)
(0.7955827, 0.8461538461538461)
(0.9484317, 0.875)
(0.57704496, 0.9375)
(1.1929238, 0.7692307692307693)
(1.0626862, 0.6875)
(0.64474356, 0.875)
(0.77687967, 0.7692307692307693)
(0.6341241, 0.875)
(0.6757929, 0.875)
(0.71392435, 0.7692307692307693)
(0.62679, 0.875)
(1.1497235, 0.6875)
(0.8953175, 0.7692307692307693)
(0.90344954, 0.75)
(1.5817015, 0.625)
(0.9737157, 0.7692307692307693)
(0.7857237, 0.8125)
(0.5520267, 0.875)
(0.8841895, 0.7692307692307693)
(0.7918426, 0.8125)
(0.6121211, 0.875)
(0.99905586, 0.7692307692307693)
(0.42212814, 0.9375)
(0.67323947, 0.875)
(1.1829368, 0.6153846153846154)
(0.95309746, 0.8125)
(0.37914398, 1.0)
(0.99618334, 0.6923076923076923)
(0.6692304, 0.875)
(0.87435967, 0.8125)
(1.0804663, 0.6153846153846154)
(0.73103404, 0.75)
(0.5555169, 0.875)
(0.66793215, 0.8461538461538461)
(0.9217422, 0.875)
(0.6283744, 0.875)
(1.3681079, 0.6923076923076923)
(1.0902375, 0.75)
(0.8449557, 0.6875)
(0.7051461, 0.7692307692307693)
(0.519761, 0.9375)
(0.84041977, 0.75)
(1.1627982, 0.6923076923076923)
(1.1565535, 0.8125)
(0.91319793, 0.8125)
(0.7902755, 0.8461538461538461)
(1.0464362, 0.625)
(0.95251995, 0.875)
(1.2237083, 0.6923076923076923)
(0.86655444, 0.9375)
(0.69000894, 0.8125)
(0.93428063, 0.6923076923076923)
(1.6678936, 0.5625)
(0.72625875, 0.875)
(0.47790298, 0.9230769230769231)
(1.4298172, 0.625)
(0.7909827, 0.75)
(0.60931534, 0.8461538461538461)
(1.0175378, 0.8125)
(0.61917585, 0.875)
(1.3479806, 0.6153846153846154)
(0.8117203, 0.75)
(1.4337364, 0.625)
(0.40130213, 1.0)
(0.75389653, 0.875)
(1.3507681, 0.6875)
(0.5405141, 0.9230769230769231)
(0.7712857, 0.75)
(0.47953576, 0.9375)
(0.99703526, 0.6923076923076923)
(0.7359227, 0.8125)
(0.55165815, 0.875)
(1.6313536, 0.6923076923076923)
(0.79158837, 0.8125)
(0.6800865, 0.8125)
(0.8942267, 0.8461538461538461)
(0.70412105, 0.875)
(1.1303896, 0.8125)
(0.7949705, 0.7692307692307693)
(0.78301466, 0.8125)
(0.9456513, 0.8125)
(0.8867962, 0.7692307692307693)
(0.9697889, 0.75)
(0.56037974, 0.9375)
(1.1851654, 0.8461538461538461)
(1.2477071, 0.5)
(0.57396156, 0.875)
(0.8633571, 0.6923076923076923)
(0.7309518, 0.875)
(0.92668146, 0.8125)
(0.8246606, 0.6153846153846154)
(0.8491087, 0.8125)
(0.6482241, 0.875)
(1.3415527, 0.6153846153846154)
(0.8189225, 0.75)
(0.645301, 0.875)
(0.5693405, 0.9230769230769231)
(1.0744994, 0.625)
(0.8199091, 0.9375)
(0.65355736, 0.8461538461538461)
(0.72417295, 0.8125)
(1.1803857, 0.6875)
(1.5154449, 0.6153846153846154)
(0.6741625, 0.75)
(0.46344098, 0.875)
(0.7877135, 0.6923076923076923)
(0.63450044, 0.8125)
(1.0719382, 0.6875)
(0.9330733, 0.7692307692307693)
(0.7140381, 0.8125)
(0.6818999, 0.875)
(1.1693856, 0.8461538461538461)
(1.0256922, 0.625)
(1.3972274, 0.625)
(0.6097263, 0.7692307692307693)
(0.72423965, 0.75)
(1.0230256, 0.875)
(0.6318292, 0.9230769230769231)
(0.72468185, 0.75)
(0.72118527, 0.875)
(1.132479, 0.8461538461538461)
(0.85486436, 0.875)
(0.7580205, 0.8125)
(0.5757575, 0.9230769230769231)
(1.0698006, 0.8125)
(0.921276, 0.6875)
(0.65712667, 0.8461538461538461)
(1.0873417, 0.625)
(0.9038601, 0.75)
(1.1457428, 0.6923076923076923)
(1.1945505, 0.875)
(0.8424088, 0.8125)
(1.4831535, 0.6153846153846154)
(1.2542567, 0.75)
(1.2331915, 0.6875)
(0.5447731, 0.9230769230769231)
(0.64507097, 0.875)
(0.9464724, 0.75)
(0.54123324, 0.9230769230769231)
(1.0701563, 0.75)
(0.76932055, 0.75)
(0.95200616, 0.7692307692307693)
(0.98026615, 0.75)
(0.63594425, 0.8125)
(0.56533813, 0.9230769230769231)
(0.55981016, 0.9375)
(0.89740384, 0.75)
(1.5705305, 0.6153846153846154)
(0.557537, 0.875)
(0.84767175, 0.6875)
(1.1521963, 0.6923076923076923)
(0.72781736, 0.875)
(1.2149013, 0.6875)
(0.6302467, 0.8461538461538461)
(0.8301002, 0.75)
(0.65922564, 0.8125)
(0.9249232, 0.8461538461538461)
(0.85153097, 0.75)
(1.7296419, 0.625)
(0.8705641, 0.8461538461538461)
(0.648686, 0.875)
(0.82004184, 0.8125)
(0.96235776, 0.7692307692307693)
(1.3418094, 0.625)
(1.1178707, 0.75)
(0.57845265, 0.9230769230769231)
(0.938282, 0.875)
(1.008981, 0.75)
(0.534343, 0.8461538461538461)
(0.9122721, 0.8125)
(1.0497115, 0.625)
(0.91556364, 0.7692307692307693)
(1.4371463, 0.5)
(0.59522665, 0.875)
(0.64787585, 0.9230769230769231)
(0.6742898, 0.875)
(0.6023366, 0.875)
(0.8582293, 0.6923076923076923)
(1.1034011, 0.75)
(0.7182816, 0.875)
(0.47369674, 0.9230769230769231)
(1.0974526, 0.8125)
(0.5913269, 0.875)
(0.5356961, 0.9230769230769231)
(0.9687019, 0.5625)
(0.89376825, 0.875)
(0.63235563, 0.7692307692307693)
(0.60807616, 0.875)
(0.75505096, 0.8125)
(1.3107026, 0.7692307692307693)
(0.5668297, 0.8125)
(0.9271292, 0.75)
(0.8071302, 0.7692307692307693)
(0.8200395, 0.6875)
(0.72821444, 0.875)
(0.6884818, 0.8461538461538461)
